Date,Temperature_Celsius(℃),Relative_Humidity(%),DPT(℃),VPD(kPa),Abs Humidity(g/m³)
"Jul 19, 2025 21:02",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:03",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:04",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:05",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:06",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:07",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:08",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:09",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:10",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:11",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:12",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:13",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:14",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:15",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:16",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:17",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:18",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:19",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:20",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:21",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:22",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:23",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:24",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:25",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:26",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:27",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:28",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:29",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:30",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:31",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:32",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:33",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:34",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:35",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:36",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:37",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:38",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:39",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:40",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:41",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:42",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:43",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:44",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:45",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:46",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:47",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:48",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:49",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:50",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:51",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:52",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:53",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:54",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:55",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:56",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:57",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:58",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 21:59",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:00",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:01",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:02",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:03",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:04",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:05",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:06",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:07",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:08",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:09",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:10",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:11",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:12",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:13",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:14",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:15",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:16",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:17",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:18",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:19",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:20",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:21",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:22",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:23",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:24",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:25",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:26",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:27",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:28",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:29",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:30",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:31",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:32",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:33",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:34",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:35",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:36",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:37",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:38",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:39",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:40",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:41",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:42",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:43",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:44",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:45",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:46",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:47",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:48",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:49",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:50",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:51",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:52",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:53",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:54",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:55",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:56",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:57",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:58",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 22:59",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:00",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:01",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:02",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:03",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:04",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:05",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:06",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:07",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:08",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:09",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:10",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:11",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:12",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:13",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:14",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:15",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:16",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:17",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:18",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:19",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:20",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:21",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:22",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:23",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:24",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:25",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:26",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:27",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:28",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:29",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:30",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:31",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:32",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:33",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:34",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:35",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:36",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:37",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:38",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:39",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:40",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:41",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:42",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:43",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:44",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:45",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:46",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:47",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:48",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:49",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:50",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:51",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:52",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:53",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:54",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:55",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:56",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:57",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:58",17.3,45,5.2,1.09,6.63
"Jul 19, 2025 23:59",17.3,45,5.2,1.09,6.63
"Jul 20, 2025 00:00",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:01",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:02",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:03",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:04",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:05",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:06",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:07",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:08",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:09",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:10",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:11",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:12",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:13",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:14",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:15",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:16",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:17",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:18",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:19",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:20",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:21",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:22",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:23",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:24",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:25",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:26",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:27",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:28",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:29",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:30",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:31",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:32",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:33",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:34",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:35",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:36",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:37",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:38",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:39",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:40",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:41",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:42",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:43",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:44",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:45",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:46",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:47",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:48",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:49",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:50",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:51",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:52",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:53",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:54",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:55",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:56",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:57",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:58",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 00:59",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:00",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:01",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:02",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:03",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:04",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:05",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:06",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:07",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:08",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:09",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:10",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:11",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:12",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:13",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:14",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:15",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:16",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:17",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:18",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:19",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:20",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:21",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:22",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:23",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:24",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:25",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:26",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:27",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:28",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:29",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:30",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:31",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:32",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:33",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:34",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:35",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:36",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:37",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:38",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:39",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:40",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:41",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:42",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:43",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:44",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:45",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:46",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:47",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:48",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:49",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:50",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:51",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:52",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:53",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:54",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:55",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:56",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:57",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:58",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 01:59",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:00",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:01",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:02",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:03",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:04",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:05",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:06",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:07",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:08",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:09",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:10",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:11",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:12",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:13",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:14",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:15",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:16",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:17",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:18",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:19",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:20",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:21",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:22",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:23",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:24",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:25",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:26",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:27",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:28",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:29",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:30",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:31",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:32",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:33",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:34",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:35",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:36",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:37",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:38",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:39",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:40",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:41",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:42",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:43",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:44",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:45",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:46",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:47",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:48",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:49",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:50",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:51",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:52",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:53",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:54",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:55",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:56",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:57",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:58",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 02:59",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:00",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:01",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:02",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:03",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:04",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:05",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:06",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:07",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:08",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:09",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:10",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:11",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:12",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:13",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:14",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:15",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:16",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:17",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:18",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:19",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:20",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:21",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:22",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:23",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:24",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:25",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:26",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:27",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:28",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:29",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:30",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:31",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:32",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:33",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:34",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:35",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:36",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:37",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:38",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:39",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:40",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:41",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:42",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:43",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:44",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:45",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:46",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:47",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:48",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:49",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:50",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:51",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:52",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:53",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:54",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:55",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:56",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:57",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:58",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 03:59",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 04:00",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 04:01",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 04:02",17.2,46,5.5,1.06,6.74
"Jul 20, 2025 04:03",17.2,46,5.5,1.06,6.74
